#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName
1619559|2005-09-24T14:21:13.640000|41.536|14.523|8.6|BULLETIN-SISPICK||||ML|1.2|--|3 km N Colle d'Anchise (CB)
1619589|2005-09-24T18:53:21.140000|43.563|12.264|5.4|BULLETIN-SISPICK||||ML|1.8|--|7 km E San Giustino (PG)
1619619|2005-09-24T23:40:53.350000|44.299|7.545|1.8|BULLETIN-SISPICK||||Md|1.8|--|3 km E Robilante (CN)
1619629|2005-09-25T00:00:09.020000|42.477|13.331|16.3|BULLETIN-SISPICK||||ML|1.1|--|5 km NE Barete (AQ)
1619639|2005-09-25T00:06:52.860000|43.441|12.733|18.7|BULLETIN-SISPICK||||ML|2.3|--|6 km SW Serra Sant'Abbondio (PU)
1619669|2005-09-25T01:29:39.350000|41.391|13.959|9.8|BULLETIN-SISPICK||||Md|2.4|--|3 km SW Mignano Monte Lungo (CE)
1619699|2005-09-25T08:31:53.570000|44.008|11.644|5.0|BULLETIN-SISPICK||||Md|1.9|--|8 km SE Marradi (FI)
1619729|2005-09-25T12:51:55.660000|43.799|12.437|21.5|BULLETIN-SISPICK||||ML|2.2|--|1 km SW Macerata Feltria (PU)
1619759|2005-09-25T13:23:05.010000|41.855|15.828|35.6|BULLETIN-SISPICK||||ML|1.8|--|3 km W Carpino (FG)
1619779|2005-09-25T15:43:34.050000|40.577|15.551|14.7|BULLETIN-SISPICK||||ML|1.3|--|1 km N Savoia di Lucania (PZ)
1619789|2005-09-25T16:29:21.760000|43.367|12.9|48.7|BULLETIN-SISPICK||||ML|2.2|--|3 km N Fabriano (AN)
1619819|2005-09-25T20:02:07.350000|38.503|15.515|120.4|BULLETIN-SISPICK||||ML|2.6|--|Tirreno Meridionale (MARE)
1619829|2005-09-25T20:36:00.040000|43.847|12.064|8.7|BULLETIN-SISPICK||||ML|1.6|--|7 km E Bagno di Romagna (FC)
1619849|2005-09-25T21:53:20.300000|43.847|12.074|8.7|BULLETIN-SISPICK||||ML|1.3|--|8 km NE Verghereto (FC)
1619859|2005-09-25T22:47:32.900000|37.909|15.663|35.6|BULLETIN-SISPICK||||ML|1.4|--|Stretto di Messina (Reggio di Calabria, Messina)
1619889|2005-09-25T23:26:39.060000|42.893|12.982|12.7|BULLETIN-SISPICK||||ML|1.3|--|4 km E Sellano (PG)
1619909|2005-09-26T00:17:57.600000|41.468|14.656|5.0|BULLETIN-SISPICK||||ML|1.0|--|1 km NW Cercepiccola (CB)
1619919|2005-09-26T01:14:49.540000|43.806|12.426|20.5|BULLETIN-SISPICK||||ML|1.0|--|1 km W Macerata Feltria (PU)
1619929|2005-09-26T01:23:39.830000|43.806|12.424|14.9|BULLETIN-SISPICK||||ML|1.6|--|2 km W Macerata Feltria (PU)
1619959|2005-09-26T03:52:43.860000|38.975|16.818|27.8|BULLETIN-SISPICK||||ML|1.7|--|3 km E Cropani (CZ)
1619969|2005-09-26T04:20:38.340000|45.09|7.288|29.4|BULLETIN-SISPICK||||ML|2.3|--|1 km S Vaie (TO)
1619979|2005-09-26T12:23:32.090000|43.35|10.319|8.9|BULLETIN-SISPICK||||ML|2.1|--|Costa Toscana livornese (Livorno)
1619989|2005-09-26T13:24:03.930000|41.88|12.744|5.0|BULLETIN-SISPICK||||ML|1.6|--|5 km N Colonna (RM)
1620009|2005-09-26T14:04:11.590000|42.766|12.751|9.0|BULLETIN-SISPICK||||ML|1.9|--|4 km N Spoleto (PG)
1620019|2005-09-26T15:53:51.620000|43.715|13.203|7.6|BULLETIN-SISPICK||||ML|2.1|--|1 km W Senigallia (AN)
1620079|2005-09-26T21:45:33.180000|43.888|12.246|39.4|BULLETIN-SISPICK||||ML|1.5|--|4 km W Novafeltria (RN)
1620099|2005-09-26T22:00:21.740000|43.809|12.426|22.2|BULLETIN-SISPICK||||ML|1.7|--|2 km W Macerata Feltria (PU)
1620119|2005-09-27T00:46:35.560000|38.498|13.144|12.5|BULLETIN-SISPICK||||ML|1.9|--|Tirreno Meridionale (MARE)
1620129|2005-09-27T01:00:47.940000|43.41|12.776|11.0|BULLETIN-SISPICK||||ML|1.2|--|7 km W Sassoferrato (AN)
1620139|2005-09-27T02:05:31.780000|41.69|14.908|17.3|BULLETIN-SISPICK||||ML|2.0|--|3 km SW Bonefro (CB)
1620149|2005-09-27T03:00:00.210000|43.397|12.874|12.5|BULLETIN-SISPICK||||ML|1.4|--|5 km S Sassoferrato (AN)
1620159|2005-09-27T04:50:39.360000|43.795|12.497|29.8|BULLETIN-SISPICK||||ML|1.3|--|1 km N Sassocorvaro (PU)
1620169|2005-09-27T09:56:53.760000|42.05|13.05|8.0|BULLETIN-SISPICK||||ML|1.7|--|1 km E Oricola (AQ)
1620179|2005-09-27T10:24:44.820000|35.942|14.288|12.5|BULLETIN-SISPICK||||ML|2.8|--|Malta (MALTA)
1620189|2005-09-27T10:45:57.580000|40.887|16.715|5.0|BULLETIN-SISPICK||||ML|1.7|--|5 km W Cassano delle Murge (BA)
1620199|2005-09-27T11:03:07.720000|41.938|14.027|16.2|BULLETIN-SISPICK||||ML|1.9|--|4 km E Rocca Pia (AQ)
1620209|2005-09-27T12:16:52.550000|43.325|13.23|6.7|BULLETIN-SISPICK||||ML|1.7|--|6 km S Cingoli (MC)
1620239|2005-09-27T18:02:43.500000|43.943|10.176|18.7|BULLETIN-SISPICK||||ML|2.0|--|Costa Toscana settentrionale (Massa-Carrara, Lucca, Pisa)
1620249|2005-09-27T22:13:15.260000|42.379|12.983|13.5|BULLETIN-SISPICK||||ML|1.1|--|3 km E Cittaducale (RI)
1620259|2005-09-27T22:33:09.270000|38.618|17.104|31.4|BULLETIN-SISPICK||||ML|3.7|--|Mar Ionio Settentrionale (MARE)
1620269|2005-09-27T22:42:36.060000|38.621|17.051|4.1|BULLETIN-SISPICK||||ML|2.3|--|Mar Ionio Settentrionale (MARE)
1620299|2005-09-28T08:45:21.150000|42.892|12.988|12.5|BULLETIN-SISPICK||||ML|1.5|--|4 km W Preci (PG)
1620319|2005-09-28T10:43:15.060000|44.169|10.668|14.4|BULLETIN-SISPICK||||ML|1.9|--|2 km SE Fiumalbo (MO)
1620329|2005-09-28T10:51:26.680000|46.269|13.065|9.4|BULLETIN-SISPICK||||ML|2.0|--|2 km SW Trasaghis (UD)
1620339|2005-09-28T11:59:32.690000|44.182|10.662|13.7|BULLETIN-SISPICK||||ML|1.5|--|1 km E Fiumalbo (MO)
1620349|2005-09-28T14:13:59.070000|43.092|12.917|13.5|BULLETIN-SISPICK||||ML|2.1|--|4 km NW Serravalle di Chienti (MC)
1620359|2005-09-28T15:58:27.370000|43.389|12.644|10.1|BULLETIN-SISPICK||||ML|2.1|--|3 km SW Scheggia e Pascelupo (PG)
1620379|2005-09-28T19:39:02.660000|42.548|13.215|12.8|BULLETIN-SISPICK||||ML|0.4|--|4 km NW Montereale (AQ)
1620389|2005-09-28T19:50:07.140000|43.719|13.195|18.7|BULLETIN-SISPICK||||ML|1.4|--|2 km W Senigallia (AN)
1620399|2005-09-28T21:43:45.260000|42.776|12.882|10.1|BULLETIN-SISPICK||||ML|1.8|--|2 km E Vallo di Nera (PG)
1620409|2005-09-28T22:57:35.340000|38.673|16.921|33.4|BULLETIN-SISPICK||||ML|2.5|--|Mar Ionio Settentrionale (MARE)
1620429|2005-09-29T08:04:55.900000|44.101|11.114|8.9|BULLETIN-SISPICK||||ML|1.8|--|6 km SW Castiglione dei Pepoli (BO)
1620449|2005-09-29T11:43:11.610000|41.656|14.238|19.6|BULLETIN-SISPICK||||ML|1.5|--|1 km NW Miranda (IS)
1620459|2005-09-29T11:47:11.180000|42.031|13.021|12.5|BULLETIN-SISPICK||||ML|1.3|--|1 km S Arsoli (RM)
1620469|2005-09-29T15:12:32.430000|43.466|12.442|9.9|BULLETIN-SISPICK||||ML|2.1|--|3 km N Pietralunga (PG)
1620479|2005-09-29T15:25:15.660000|41.662|14.813|20.1|BULLETIN-SISPICK||||ML|2.2|--|3 km S Ripabottoni (CB)
1620519|2005-09-29T22:34:01.460000|44.078|11.498|9.3|BULLETIN-SISPICK||||ML|1.3|--|6 km SW Palazzuolo sul Senio (FI)
1620529|2005-09-29T22:42:53.590000|44.014|11.416|2.0|BULLETIN-SISPICK||||ML|2.2|--|7 km NE Borgo San Lorenzo (FI)
1620539|2005-09-29T22:45:08.090000|44.075|11.488|9.6|BULLETIN-SISPICK||||Md|2.5|--|6 km SW Palazzuolo sul Senio (FI)
1620559|2005-09-30T01:54:00.710000|43.883|11.883|5.3|BULLETIN-SISPICK||||ML|1.7|--|8 km S Santa Sofia (FC)
1620569|2005-09-30T02:39:15.420000|43.085|13.34|22.7|BULLETIN-SISPICK||||ML|1.6|--|2 km N Gualdo (MC)
1620579|2005-09-30T04:12:50.130000|42.862|12.666|8.5|BULLETIN-SISPICK||||ML|1.6|--|4 km S Montefalco (PG)
1620609|2005-09-30T08:55:27.620000|42.023|13.05|17.8|BULLETIN-SISPICK||||ML|1.8|--|2 km W Rocca di Botte (AQ)
1620619|2005-09-30T12:11:46.100000|43.885|11.881|5.6|BULLETIN-SISPICK||||ML|1.1|--|7 km SW Santa Sofia (FC)
1620629|2005-09-30T12:48:28.490000|42.214|13.213|12.8|BULLETIN-SISPICK||||ML|1.7|--|3 km NW Borgorose (RI)
1620639|2005-09-30T15:35:41.160000|43.343|13.248|6.6|BULLETIN-SISPICK||||ML|1.9|--|4 km SE Cingoli (MC)
1620649|2005-09-30T15:57:40.120000|37.966|15.357|12.5|BULLETIN-SISPICK||||ML|1.5|--|2 km NE Savoca (ME)
1620659|2005-09-30T18:05:21.150000|43.795|12.455|21.1|BULLETIN-SISPICK||||ML|1.4|--|1 km SE Macerata Feltria (PU)
1620679|2005-09-30T21:19:00.330000|43.787|12.425|17.0|BULLETIN-SISPICK||||ML|3.1|--|2 km SW Macerata Feltria (PU)
1620689|2005-09-30T21:20:49.490000|43.802|12.402|19.4|BULLETIN-SISPICK||||ML|1.8|--|2 km E Pietrarubbia (PU)
1620699|2005-09-30T22:40:00.350000|42.151|13.198|12.5|BULLETIN-SISPICK||||ML|1.5|--|5 km N Sante Marie (AQ)
1620719|2005-10-01T01:10:46.380000|43.79|12.436|8.7|BULLETIN-SISPICK||||ML|2.0|--|2 km SW Macerata Feltria (PU)
1620729|2005-10-01T01:32:36.570000|43.789|12.442|12.5|BULLETIN-SISPICK||||ML|1.2|--|2 km S Macerata Feltria (PU)
1620739|2005-10-01T04:01:23.510000|43.789|12.446|12.5|BULLETIN-SISPICK||||ML|1.3|--|2 km S Macerata Feltria (PU)
1620749|2005-10-01T06:38:17.310000|43.779|12.454|12.5|BULLETIN-SISPICK||||ML|1.4|--|3 km S Macerata Feltria (PU)
1620759|2005-10-01T08:35:21.430000|36.792|14.299|21.3|BULLETIN-SISPICK||||ML|3.6|--|Costa Ragusana (Ragusa)
1620769|2005-10-01T08:41:43.920000|36.792|14.305|20.5|BULLETIN-SISPICK||||ML|3.6|--|Costa Ragusana (Ragusa)
1620779|2005-10-01T19:17:03.990000|41.7|15.727|7.4|BULLETIN-SISPICK||||ML|1.8|--|1 km S San Giovanni Rotondo (FG)
1620789|2005-10-01T20:15:49.000000|42.829|12.967|13.3|BULLETIN-SISPICK||||ML|1.9|--|4 km E Cerreto di Spoleto (PG)
1620799|2005-10-01T20:40:45.730000|40.834|16.439|8.4|BULLETIN-SISPICK||||ML|2.0|--|2 km NE Gravina in Puglia (BA)
1620819|2005-10-01T22:28:01.330000|42.961|12.716|10.0|BULLETIN-SISPICK||||ML|1.8|--|1 km E Foligno (PG)
1620829|2005-10-01T23:19:34.060000|45.044|5.85|4.8|BULLETIN-SISPICK||||ML|2.7|--|France
1620839|2005-10-01T23:45:45.460000|43.353|12.504|12.2|BULLETIN-SISPICK||||ML|1.6|--|6 km W Gubbio (PG)
1620849|2005-10-02T00:58:33.400000|43.769|11.982|8.5|BULLETIN-SISPICK||||ML|1.3|--|4 km SW Verghereto (FC)
1620859|2005-10-02T01:12:32.270000|37.688|16.028|9.3|BULLETIN-SISPICK||||ML|2.2|--|Costa Calabra sud-orientale (Reggio di Calabria)
1620869|2005-10-02T01:32:52.070000|43.812|12.428|17.1|BULLETIN-SISPICK||||ML|2.2|--|2 km NW Macerata Feltria (PU)
1620879|2005-10-02T02:18:50.360000|38.6|17.113|10.0|BULLETIN-SISPICK||||ML|2.3|--|Mar Ionio Settentrionale (MARE)
1620899|2005-10-02T03:38:58.550000|38.324|15.791|12.5|BULLETIN-SISPICK||||ML|1.7|--|Stretto di Messina (Reggio di Calabria, Messina)
1620909|2005-10-02T04:02:52.330000|42.988|12.9|12.5|BULLETIN-SISPICK||||ML|1.0|--|8 km W Monte Cavallo (MC)
1620919|2005-10-02T05:18:41.780000|43.778|11.996|8.8|BULLETIN-SISPICK||||ML|0.9|--|2 km SW Verghereto (FC)
1620929|2005-10-02T06:35:13.930000|42.629|13.269|12.5|BULLETIN-SISPICK||||ML|1.1|--|2 km W Amatrice (RI)
1620939|2005-10-02T07:04:09.800000|44.162|7.319|12.5|BULLETIN-SISPICK||||ML|1.5|--|11 km SW Entracque (CN)
1620949|2005-10-02T07:06:14.970000|43.767|11.971|8.6|BULLETIN-SISPICK||||ML|1.4|--|4 km SW Verghereto (FC)
1620959|2005-10-02T07:31:22.740000|44.014|11.644|9.4|BULLETIN-SISPICK||||ML|1.9|--|7 km SE Marradi (FI)
1620969|2005-10-02T08:04:00.980000|36.794|14.326|12.5|BULLETIN-SISPICK||||ML|2.1|--|Costa Ragusana (Ragusa)
1620979|2005-10-02T10:14:47.880000|43.46|12.457|6.2|BULLETIN-SISPICK||||ML|1.6|--|2 km NE Pietralunga (PG)
1620999|2005-10-02T11:07:29.250000|43.772|11.98|12.5|BULLETIN-SISPICK||||ML|1.0|--|3 km SW Verghereto (FC)
1621009|2005-10-02T12:00:06.870000|42.027|13.441|12.5|BULLETIN-SISPICK||||ML|1.2|--|1 km E Avezzano (AQ)
1621019|2005-10-02T12:14:50.490000|43.769|11.984|9.4|BULLETIN-SISPICK||||ML|1.2|--|4 km SW Verghereto (FC)
1621029|2005-10-02T12:34:15.390000|43.774|12.005|8.3|BULLETIN-SISPICK||||ML|1.0|--|3 km S Verghereto (FC)
1621039|2005-10-02T12:35:03.790000|43.778|12.011|8.7|BULLETIN-SISPICK||||ML|1.0|--|2 km S Verghereto (FC)
1621049|2005-10-02T12:54:00.320000|43.773|11.999|9.1|BULLETIN-SISPICK||||ML|0.5|--|3 km S Verghereto (FC)
1621059|2005-10-02T13:46:49.600000|37.876|15.722|45.4|BULLETIN-SISPICK||||ML|2.6|--|Costa Calabra sud-orientale (Reggio di Calabria)
1621069|2005-10-02T13:52:09.470000|36.879|14.409|9.0|BULLETIN-SISPICK||||ML|2.1|--|Costa Ragusana (Ragusa)
1621089|2005-10-02T14:11:27.810000|43.774|11.993|8.9|BULLETIN-SISPICK||||ML|1.2|--|3 km SW Verghereto (FC)
1621079|2005-10-02T14:14:07.290000|43.775|11.991|9.7|BULLETIN-SISPICK||||ML|1.6|--|3 km SW Verghereto (FC)
1621099|2005-10-02T14:27:40.680000|40.752|15.497|5.9|BULLETIN-SISPICK||||ML|1.8|--|1 km E Muro Lucano (PZ)
1621109|2005-10-02T15:10:20.260000|43.769|11.983|12.5|BULLETIN-SISPICK||||ML|1.0|--|4 km SW Verghereto (FC)
1621119|2005-10-02T15:30:21.240000|44.215|11.431|12.5|BULLETIN-SISPICK||||ML|2.2|--|6 km W Castel del Rio (BO)
1621129|2005-10-02T15:37:11.470000|43.77|11.989|9.9|BULLETIN-SISPICK||||ML|1.2|--|3 km SW Verghereto (FC)
1621159|2005-10-02T16:32:07.540000|43.768|11.989|10.1|BULLETIN-SISPICK||||ML|1.0|--|3 km SW Verghereto (FC)
1621169|2005-10-02T18:29:10.140000|43.77|11.991|9.4|BULLETIN-SISPICK||||ML|1.3|--|3 km SW Verghereto (FC)
1621179|2005-10-02T18:29:34.420000|43.756|11.975|12.5|BULLETIN-SISPICK||||ML|1.3|--|5 km SW Verghereto (FC)
1621189|2005-10-02T19:09:11.420000|41.88|15.67|19.4|BULLETIN-SISPICK||||ML|2.8|--|10 km E San Nicandro Garganico (FG)
1621199|2005-10-02T20:02:27.920000|40.802|15.52|4.2|BULLETIN-SISPICK||||ML|0.8|--|3 km SW San Fele (PZ)
1621209|2005-10-02T22:04:49.930000|41.609|14.7|17.6|BULLETIN-SISPICK||||ML|1.2|--|1 km W Matrice (CB)
1621219|2005-10-02T22:47:49.710000|43.848|11.773|6.3|BULLETIN-SISPICK||||ML|1.7|--|8 km NE Pratovecchio Stia (AR)
1621229|2005-10-02T23:50:39.510000|41.064|15.445|12.5|BULLETIN-SISPICK||||ML|0.9|--|2 km NE Lacedonia (AV)
1621249|2005-10-03T00:22:52.970000|43.992|11.629|10.5|BULLETIN-SISPICK||||ML|1.3|--|7 km N San Godenzo (FI)
1621259|2005-10-03T01:51:34.800000|42.809|12.976|12.5|BULLETIN-SISPICK||||ML|1.3|--|5 km E Cerreto di Spoleto (PG)
1621269|2005-10-03T03:34:00.980000|43.766|11.993|9.3|BULLETIN-SISPICK||||ML|1.2|--|4 km SW Verghereto (FC)
1621279|2005-10-03T03:49:40.140000|43.771|11.984|5.6|BULLETIN-SISPICK||||Md|1.7|--|3 km SW Verghereto (FC)
1621289|2005-10-03T09:00:51.780000|41.615|14.343|17.2|BULLETIN-SISPICK||||ML|2.8|--|3 km SE Sessano del Molise (IS)
1621299|2005-10-03T10:08:01.480000|42.485|13.195|9.4|BULLETIN-SISPICK||||ML|1.3|--|4 km NW Cagnano Amiterno (AQ)
1621319|2005-10-03T14:09:29.460000|42.181|16.345|12.5|BULLETIN-SISPICK||||ML|2.3|--|Adriatico Centrale (MARE)
1621339|2005-10-03T14:28:58.750000|38.664|17.024|34.8|BULLETIN-SISPICK||||ML|2.9|--|Mar Ionio Settentrionale (MARE)
1621369|2005-10-04T00:22:12.010000|44.332|10.769|26.7|BULLETIN-SISPICK||||ML|1.3|--|4 km E Polinago (MO)
1621379|2005-10-04T02:21:50.900000|43.812|12.436|19.3|BULLETIN-SISPICK||||ML|2.2|--|1 km NW Macerata Feltria (PU)
1621389|2005-10-04T02:49:53.190000|42.633|13.364|12.5|BULLETIN-SISPICK||||ML|1.4|--|6 km E Amatrice (RI)
1621399|2005-10-04T05:14:03.130000|43.764|11.978|9.6|BULLETIN-SISPICK||||ML|0.9|--|4 km SW Verghereto (FC)
1621409|2005-10-04T05:23:18.160000|43.767|11.979|7.9|BULLETIN-SISPICK||||ML|1.1|--|4 km SW Verghereto (FC)
1621419|2005-10-04T06:08:16.350000|44.159|7.276|12.5|BULLETIN-SISPICK||||ML|1.7|--|13 km SW Entracque (CN)
1621429|2005-10-04T07:05:17.080000|41.656|12.955|9.9|BULLETIN-SISPICK||||ML|2.6|--|4 km E Cori (LT)
1621439|2005-10-04T08:24:52.430000|37.65|12.953|6.5|BULLETIN-SISPICK||||Md|2.2|--|6 km N Menfi (AG)
1621449|2005-10-04T09:58:24.640000|42.038|13.052|5.7|BULLETIN-SISPICK||||ML|1.6|--|2 km SE Oricola (AQ)
1621459|2005-10-04T10:21:41.650000|43.338|16.665|12.5|BULLETIN-SISPICK||||ML|3.6|--|Costa Croata meridionale (CROAZIA)
1621479|2005-10-04T13:37:13.380000|44.365|7.193|19.8|BULLETIN-SISPICK||||ML|2.7|--|5 km SW Castelmagno (CN)
1621489|2005-10-04T17:33:20.380000|42.833|13.171|12.3|BULLETIN-SISPICK||||ML|1.9|--|7 km S Castelsantangelo sul Nera (MC)
1621509|2005-10-04T22:05:52.550000|43.063|12.985|10.6|BULLETIN-SISPICK||||ML|1.7|--|3 km E Serravalle di Chienti (MC)
1621519|2005-10-04T23:15:18.830000|43.275|12.72|11.5|BULLETIN-SISPICK||||ML|1.9|--|4 km SW Fossato di Vico (PG)
1621529|2005-10-05T02:36:18.430000|41.705|14.879|14.5|BULLETIN-SISPICK||||ML|1.5|--|5 km W Bonefro (CB)
1621539|2005-10-05T03:43:32.120000|37.886|14.891|12.5|BULLETIN-SISPICK||||ML|2.0|--|5 km W Randazzo (CT)
1621549|2005-10-05T06:47:20.610000|42.715|13.93|12.5|BULLETIN-SISPICK||||ML|1.8|--|5 km SW Giulianova (TE)
1621559|2005-10-05T08:06:32.550000|37.621|12.982|8.4|BULLETIN-SISPICK||||Md|2.3|--|3 km NE Menfi (AG)
1621599|2005-10-05T10:48:23.590000|41.605|14.428|12.5|BULLETIN-SISPICK||||ML|1.2|--|2 km W Frosolone (IS)
1621609|2005-10-05T10:55:00.100000|43.328|13.236|3.0|BULLETIN-SISPICK||||ML|1.5|--|5 km S Cingoli (MC)
1621639|2005-10-05T16:04:37.690000|42.536|13.247|12.5|BULLETIN-SISPICK||||ML|1.0|--|1 km N Montereale (AQ)
1621659|2005-10-05T20:21:06.750000|43.746|12.226|8.2|BULLETIN-SISPICK||||ML|1.4|--|5 km NE Badia Tedalda (AR)
1621669|2005-10-05T21:59:20.700000|43.267|11.367|3.4|BULLETIN-SISPICK||||ML|2.2|--|6 km NW Monteroni d'Arbia (SI)
1621689|2005-10-06T00:02:16.510000|42.744|12.933|4.2|BULLETIN-SISPICK||||Md|2.1|--|3 km N Poggiodomo (PG)
1621699|2005-10-06T00:35:19.350000|43.356|12.435|12.5|BULLETIN-SISPICK||||ML|1.4|--|9 km E Montone (PG)
1621709|2005-10-06T00:47:44.850000|42.899|12.802|12.5|BULLETIN-SISPICK||||ML|1.8|--|5 km E Trevi (PG)
1621729|2005-10-06T07:09:55.660000|43.612|10.975|9.0|BULLETIN-SISPICK||||Md|2.1|--|1 km NE Castelfiorentino (FI)
1621739|2005-10-06T07:23:11.730000|47.965|12.88|12.5|BULLETIN-SISPICK||||ML|3.0|--|Confine Austria-Germania (AUSTRIA, GERMANIA)
1621759|2005-10-06T09:17:23.820000|43.27|11.386|5.0|BULLETIN-SISPICK||||ML|1.6|--|5 km NW Monteroni d'Arbia (SI)
1621769|2005-10-06T09:44:26.180000|44.398|7.421|12.5|BULLETIN-SISPICK||||Md|2.2|--|2 km NW Bernezzo (CN)
1621789|2005-10-06T10:10:26.810000|43.344|13.264|7.5|BULLETIN-SISPICK||||ML|1.7|--|5 km SE Cingoli (MC)
1621809|2005-10-06T11:11:07.600000|42.011|13.057|12.5|BULLETIN-SISPICK||||ML|1.1|--|2 km SW Rocca di Botte (AQ)
1621819|2005-10-06T15:53:59.240000|40.215|15.87|12.5|BULLETIN-SISPICK||||ML|1.5|--|3 km S Moliterno (PZ)
1621829|2005-10-06T16:29:47.050000|41.675|14.851|18.4|BULLETIN-SISPICK||||ML|1.8|--|4 km E Ripabottoni (CB)
1621849|2005-10-06T19:35:18.970000|41.171|14.779|9.8|BULLETIN-SISPICK||||ML|2.0|--|4 km N Benevento (BN)
1621859|2005-10-06T21:39:41.350000|46.031|6.952|5.1|BULLETIN-SISPICK||||Md|2.1|--|V3 Monte Bianco (ITALIA, FRANCIA, SVIZZERA)
1621869|2005-10-06T22:45:59.050000|46.027|6.955|3.0|BULLETIN-SISPICK||||ML|1.6|--|V3 Monte Bianco (ITALIA, FRANCIA, SVIZZERA)
1621889|2005-10-07T00:10:29.260000|43.415|12.741|12.5|BULLETIN-SISPICK||||ML|1.4|--|6 km E Scheggia e Pascelupo (PG)
1621899|2005-10-07T01:16:58.290000|41.542|14.497|12.5|BULLETIN-SISPICK||||ML|0.8|--|1 km E Spinete (CB)
1621909|2005-10-07T04:25:54.950000|40.804|15.121|6.3|BULLETIN-SISPICK||||ML|2.3|--|5 km SE Bagnoli Irpino (AV)
1621919|2005-10-07T04:55:05.170000|43.846|12.411|12.5|BULLETIN-SISPICK||||ML|1.4|--|NW Monte Cerignone (PU)
1621929|2005-10-07T06:27:41.540000|43.814|12.421|7.4|BULLETIN-SISPICK||||ML|1.7|--|2 km NW Macerata Feltria (PU)
1621949|2005-10-07T09:49:53.710000|44.265|7.504|1.3|BULLETIN-SISPICK||||ML|1.5|--|3 km NW Vernante (CN)
1621959|2005-10-07T10:32:18.250000|43.341|13.24|5.4|BULLETIN-SISPICK||||ML|1.3|--|4 km SE Cingoli (MC)
1621969|2005-10-07T12:08:29.770000|40.735|15.449|4.6|BULLETIN-SISPICK||||ML|1.0|--|4 km SW Muro Lucano (PZ)
1621989|2005-10-07T14:49:21.690000|46.019|6.956|2.8|BULLETIN-SISPICK||||ML|2.3|--|V3 Monte Bianco (ITALIA, FRANCIA, SVIZZERA)
1621999|2005-10-07T15:23:44.290000|44.996|7.905|12.5|BULLETIN-SISPICK||||Md|2.5|--|3 km E Riva presso Chieri (TO)
1622009|2005-10-07T16:40:36.060000|42.967|13.229|23.4|BULLETIN-SISPICK||||ML|1.6|--|3 km S Bolognola (MC)
1622019|2005-10-07T16:47:54.340000|43.795|12.425|7.7|BULLETIN-SISPICK||||ML|3.2|--|2 km SW Macerata Feltria (PU)
1622029|2005-10-07T17:08:29.310000|43.824|12.429|9.5|BULLETIN-SISPICK||||Md|1.9|--|2 km SE Monte Cerignone (PU)
1622039|2005-10-07T17:20:56.800000|43.806|12.419|7.0|BULLETIN-SISPICK||||ML|1.9|--|2 km W Macerata Feltria (PU)
1622049|2005-10-07T17:52:09.170000|43.809|12.428|8.7|BULLETIN-SISPICK||||ML|2.3|--|1 km W Macerata Feltria (PU)
1622059|2005-10-07T17:57:40.770000|43.077|13.456|9.2|BULLETIN-SISPICK||||ML|2.0|--|3 km W Servigliano (FM)
1622069|2005-10-07T18:02:29.210000|43.814|12.424|6.9|BULLETIN-SISPICK||||ML|1.6|--|2 km NW Macerata Feltria (PU)
1622079|2005-10-07T18:14:12.140000|42.869|12.707|8.5|BULLETIN-SISPICK||||ML|2.2|--|4 km W Trevi (PG)
1622089|2005-10-07T18:37:48.710000|43.806|12.43|7.5|BULLETIN-SISPICK||||ML|1.8|--|1 km W Macerata Feltria (PU)
1622099|2005-10-07T19:59:23.890000|43.533|12.529|6.3|BULLETIN-SISPICK||||ML|1.5|--|6 km S Piobbico (PU)
1622109|2005-10-07T21:45:45.090000|43.796|12.431|7.7|BULLETIN-SISPICK||||ML|2.2|--|1 km SW Macerata Feltria (PU)
1622119|2005-10-07T21:46:00.760000|43.278|10.904|9.9|BULLETIN-SISPICK||||ML|2.0|--|3 km SE Pomarance (PI)
1622129|2005-10-07T21:46:37.770000|43.796|12.435|7.6|BULLETIN-SISPICK||||ML|2.2|--|1 km SW Macerata Feltria (PU)
1622139|2005-10-07T21:55:26.430000|43.8|12.424|7.5|BULLETIN-SISPICK||||ML|1.8|--|2 km W Macerata Feltria (PU)
1622149|2005-10-07T22:14:47.420000|43.81|12.423|12.5|BULLETIN-SISPICK||||ML|1.3|--|2 km W Macerata Feltria (PU)
1622159|2005-10-07T22:47:27.310000|43.828|12.43|12.0|BULLETIN-SISPICK||||ML|1.8|--|2 km SE Monte Cerignone (PU)
1622169|2005-10-07T23:26:44.550000|43.801|12.426|7.1|BULLETIN-SISPICK||||ML|1.4|--|1 km W Macerata Feltria (PU)
1622179|2005-10-08T01:22:13.800000|43.813|12.421|7.7|BULLETIN-SISPICK||||ML|1.3|--|2 km W Macerata Feltria (PU)
1622189|2005-10-08T01:31:50.850000|42.748|13.048|9.6|BULLETIN-SISPICK||||ML|0.6|--|4 km NE Cascia (PG)
1622309|2005-10-08T11:18:43.600000|43.027|13.048|10.4|BULLETIN-SISPICK||||ML|2.0|--|2 km S Pieve Torina (MC)
1622319|2005-10-08T12:13:20.770000|43.795|12.435|10.0|BULLETIN-SISPICK||||ML|1.6|--|1 km SW Macerata Feltria (PU)
