format version:	1.2
date:	12/6/2012

ACTINOPODA	:	ACANTHARIA (Tintinnia; skeletal rods made of strintium sulfate)	RADIOLARIA (intricate mineral skeletons with inner and outer portion)	_METACOLUMN_OFF

ACANTHARIA (Tintinnia; skeletal rods made of strintium sulfate)	:	Order unnamed ACANTHARIA 

Order unnamed ACANTHARIA 	event					[For details click <a href="http://tolweb.org/notes/?note_id=52">Order unnamed ACANTHARIA </a>]. Order not named. 
FAD
	Astrolithium	23.03
	Chiastolus	55.96
LAD
	Astrolithium, Chiastolus	0.00


RADIOLARIA (intricate mineral skeletons with inner and outer portion)	:	NASSELLARIA (non-spherical internal skeleton with spines and connecting bars)	SPUMELLARIA (colonial, simple central capsule, no initial spicule)	ACTINOPODA - INCERTAE SEDIS	_METACOLUMN_ON

NASSELLARIA (non-spherical internal skeleton with spines and connecting bars)	event				on	[For details click <a href="http://tolweb.org/notes/?note_id=51">NASSELLARIA (non-spherical internal skeleton with spines and connecting bars)</a>]. 
FAD
	Aprathia, Archegonus, Bollandia, Cammingella, Carbonocoryphe, Conophillipsia, Cyrtoproetus, Cystispina, Evagena, Huanoproetus, Kulmiella, Linguaphillipsia, Liobole, Lugalella, Mahaiella, Palaeophillipsia, Paragriffithides, Perexigupyge, Reediella, Schizophillipsia, Spatulina, Sperginaspis, Tawstockia, Typhloproetus, Vandergrachtia, Weberiphillipsia, Winterbergia, Witryides, Xenoboloides, Xiangzhongella	330.92
	Exochops, Gitarra, Gracemerea, Liobolina, Phillibolina, Phillipsia, Rhenogriffides, Richterella, Spinibole, Thalabaria	338.83
	Australokaskia, Cyrtosymbole, Diacoryphe, Drevermannia, Globusia, Griffithidella, Moschoglossis, Phillibole, Piltonia, Proetides	346.73
	Australosutura, Bitumulina, Breviphillipsia, Comptonaspis, Dixiphopyge, Elliptophillipsia, Thigriffides	352.84
	Bapingaspis, Chaunoproetus, Constantina, Daihuaia, Devonocoryphe, Frithjofia, Haasia, Helioproetus, Langgonbole, Lophiokephalion, Mirabole, Parachaunoproetus, Parafrithjofia, Perliproetus, Pontipalpebralia, Pusillaboles	358.94
	Calybole, Helioproetoides, Prodiacoryphe, Sinobole, Skemmatocare, Skemmatopyge, Vitaella	363.46
	Formonia	367.85
	Clavibole, Cyphaspis, Cyrtodechenella, Palpebralia, Pteroparia, Richteraspis	372.24
	Erbenicoryphe, Pterocoryphe	379.24
	Astycoryphe, Aulacopleura, Cornuproetus, Cyphaspides, Dohmiella, Erbenites, Eremiproetus, Eudechella, Harpidella, Longiproetus, Maurotarion, Orbitoproetus, Paradechenella, Phaetonellus, Tropidocoryphe	382.69
	Crassiproetus, Dechenella, Gerastes, Koneprusites, Monodechella, Mystrocephala, Schizoproetus	383.95
	Aulacopleurina, Bailielloides, Basidechenella, Boliviproetus, Borealia, Buchiproetus, Camsellia, Cyrtosymboloides, Dalejeproetus, Deltadechenella, Eodrevermannia, Erbenaspis, Fuscinipyge, Ganinella, Humeia, Ignoproetus, Khalfinella, Linguaproetus, Macroblepharum, Mannopyge, Monodechenella, Moravocoryphe, Myoproetus, Nagaproetus, Ormistoniella, Otarion, Otarionella, Parapalebralia, Pedinodechenella, Perakaspis, Phyllaspis, Piriproetus, Praedechenella, Proetocephalus, Proetopeltis, Pseudodechenella, Pseudotrinodus, Quadratoproetus, Schizoproetina, Schizoproetoides, Sculptoproetus, Trautensteinproetus, Unguliproetus, Xenodechenella, Xiphogonium	387.72
	Benesovella, Devonoproetus, Lacunoporaspis, Scharyia	390.49
	Ceratoproetus, Chauffouraspis, Oehlertia, Yanshanaspis	393.25
	Alberticoryphe, Bohemiproetus, Coniproetus, Dechenellurus, Decoroproetus, Eocyrtosymbole, Hamiroproetus, Kegeliella, Lepidoproetus, Podoliproetus, Prodrevermannia, Wolayella	400.41
	Bojocoryphe, Cordania, Denemarkia, Hollardia, Kolymoproetus, Miriproetus, Otarionides, Pragoproetus, Pribylia, Proetina, Ranunculoproetus, Simaproetus, Tschernyschewiella, Vicinoproetus	407.57
	Asiagena, Hedstroemia, Parawarburgella, Prantlia, Ryckholtia, Tayanaella, Tcherkesovia, Tropidocare, Warburgella	410.78
	Prionopeltis	414.99
	Nitidocare, Pachyproetus, Proetus, Pulcherproetus, Tekinia, Yichangaspis	419.20
	Interproetus	422.96
	Falcatoproetus	425.57
	Aceroproetus, Cyphoproetus, Pseudogerastos, Radnoria, Radonia	427.36
	Chuanqianoproetus	430.45
	Pseudoproetus, Songkania	433.35
	Astroproetus, Hypaproetus, Oidaloproetus, Thebanaspis	438.49
	Acetopeltis, Clypoproetus, Cyamops, Dimeropyge, Holotrachelus, Isbergia, Niachangella, Proetidella, Solariproetus, Stenoblepharum, Toernquistia, Warburgaspis	443.83
	Ascopeltis, Glaphurella, Panarchaegonus, Paraproetus, Parvigena, Rorringtonia, Telephina	445.23
	Madygenia, Xenocybe	447.86
	Analocaspis, Cyamella, Hanjiangaspis, Mesotaphraspis, Paraphillipsinella, Quyuania	448.84
	Bathyurus, Paratoernquistia, Raymondites	451.28
	Agerina, Chomatopyge, Glaphurus, Lasarchopyge	455.14
	Glaphurina, Phaselops, Raymondaspis	458.36
	Carolinites, Ischyrotoma, Paryfenus, Platyantyx, Uromystrum	458.36
	Acidiphorus ( Goniotelus), Bathyurellus (Punka), Goniophrys, Goniotelina, Ischyrophyma, Madaraspis, Peltabellia, Petigurus, Psephosthenaspis, Pseudohystricurus, Pseudoolenoides	461.84
	Bathyuriscops, Biolgina, Celmus, Ceratopeltis, Dimeropygiella, Eleutherocentrus, Oenonella, Parahystricurus, Strigigenalis	465.32		?: Bathyuriscops
	Gonioteloides, Hexianella, Kinderlania, Oculomagnus	469.96
	Benthamaspis, Bolbocephalus, Grinnellaspis, Jeffersonia, Lutesvillia, Psalikilopsis, Psalikilus, Rananasus	471.52
	Amblycranium, Hillyardina, Hystricurus, Lichnocephala, Pachycranium, Proscharyia, Tanybregma	477.72
	Protarchaegonus	481.55
	Lecanopyge	485.37
	Eoproetus	499.10


PTYCHOPARIIDA	event					[For details click <a href="http://http://www.trilobites.info/ordptychopariida.htm">PTYCHOPARIIDA</a>]. Not found on TOL. 
FAD
	Harpes	393.25
	Dentaloscutellum, Reticuloharpes	407.57
	Poroscutellum	410.78
	Helioharpes, Hidascutellum, Kielania, Lioharpes	419.20
	Meroperix, Opoa	430.45
	Kosovopeltis	433.35
	Bohemoharpes, Planiscutellum	438.49
	Aristoharpes, Leioscutellum	440.77
	Ciliscutellum, Metaharpes, Opsupharus, Sangzhiscutellum	443.83
	Portaginus	445.23
	Alceste, Sinoharpes, Zdicella	448.84
	Craigheadia, Malongullia, Parkesolithus	451.28
	Janxilithus, Xiushuilithus	455.14
	Amicus, Arraphus, Bronteus, Eokosovopeltis, Harpesoides, Heptabronteus, Holdenia, Miaopopsis, Platyharpes, Reuscholithus, Salteria	458.36
	Nahannia	459.41
	Dolichoharpes, Dubhglasina, Emmrichops, Failleana, Kirkdomina, Paraharpes, Pseudomegalaspis	460.45
	Blosyropsis, Botrioides, Eobronteus	461.84
	Kodymaspis, Carrickia, Eoharpes, Gastropolus, Hibbertia, Idiorapha, Paratretaspis, Perischoclonus, Protostygina	465.32		?: Kodymaspis
	Malinaspis	469.96
	Circulocrania, Endymionia, Lacorsalina, Novakella, Peraspis, Phorocephala, Prosopiscus, Pytine, Sagavia, Stegnopsis, Turgicephalus, Yinpanolithus	471.52
	Lordshillia, Svalbardites, Anaximander, Annamitella, Balnibarbi, Bulnibarbi, Bvalbardites, Etheridgaspis, Furcalithus, Gymnostomix, Leioshumardia, Nambeetella, Oopsites, Porterfieldia, Selenoharpes, Stenorhachis, Tasmanocephalus	477.72		?: Lordshillia, Svalbardites
	Chosenia	481.55
	Ciliocephalus, Girvanopyge, Hyperbolochilus, Hypermecaspis, Hypothetica, Paenebeltella, Parabathycheilus, Prospectatrix, Scotoharpes	481.55
	Acanthopleurella, Amzasskiella, Angelina, Apatokephalops, Apoplanias, Asaphoon, Australoharpes, , Baikonuraspis,Bifodina, Boeckaspis, Brachyhipposiderus, , Euonchonotina,Helieranella, Highgatella, Hunanopyge, Irvingelloides, Jiia, Jujuyaspis, Karataspis, Kaufmannella ( Kaufmannia), Kepisis, Leptoplastides, Levisaspis, Limpeina, Loganopeltis, Lunacrania, Mekynophrys, Metabowmania, Missisquoia, Moxomia, Natmus, Neohedinaspis, Neotaenicephalus, Nyaya, Octobronteus, Ottenbyaspis, Parabolinella, Parabolinopsis, Paranumia, Paraplethopeltis, Peltocare, Plesioparabolina, Rampartaspis, Remizites, Rollia, Saltaspis, Shenjiawania, Shumardops, Songtaoia, Sphaerophthalmella, Szechuanella ( Paraszechuanella), Taoyuania, Triarthroides, Triarthrus, Vermilionites, Xenostegium, Yosimuraspis	485.37
	Acerocare, Acheilops, Apatokephaloides, Berkutaspis, Bowmania, Calculites, Conococheaquea, Euloma, Fatocephalus, Harpides, Kathrynia, Leiobienvillia, Loparella, Lopeuloma, Pelturina, Platydiamesus, Plethopeltides, Plethopeltis, Promesus, Sunwaptia, Troedssonia, Wilcoxaspis	487.44
	Acerocarina, Acheilus, Batchatiella,Bayfieldia, Bellaspis, Beltella, Biscoia, Calvipelta, Chencunia, Clelandia, Corbina, Diceratocephalina, , Dolgeuloma,Dunderbergella, Entomaspis, Glyptometopus, Heterocaryon, Ivshinaspis, Kaninia, Kathleenella, Kirengelia, Larifugula, Levisella, Loganopeltoides, Macronoda, Magnacephalus, Mansiella, Onchonotina, Paranorwoodia, Peracheilus, Proapatokephaloides, Proricephalus, Pseudoacrocephalites, Pseudokoldinia, Rasettia, Raymondina, Resseraspis, Shumardia, Stenopilus, Striticephala, Tangshanaspis, Tostonia, Triarthrella, Wanwanaspis, Westergaardia, Wujiajiania	489.50
	Acrocephalina, Amphorella, Anemocephalus, Bemaspis, Bienvillia, Chariocephalus, Chuangiformis, Ctenopyge, Cyclognathina, Dartonaspis, Duplora, Ellipsocephaloides, Eurycare, Graciella, Hanivella, Hedinaspis, Idiomesus, Ketyna, Koldinioidia, Langyashania, Lauzonella, Leiocoryphe, Leptoplastus, Lorrettina, Macelloura, Minkella, Monosulcatina, Neoacrocephalites, Neoshirakiella, Nericiaspis, Nordia, Parabolinites, Peltura, Plethometopus, Plicatolina, Polyariella, Princetonella, Propatokephalops, Propeltura, Pugionicauda, Shirakiella, Sphaerophthalmus, Taenicephalina, Tatonaspis, Tolstotchichaspis, Tropidopyge, Westergaardites, Yukonaspis, Yurakia	491.75
	Acrocephalaspis, Alekcinella, Anechocephalus, Anemocephalops, Anuloides, Apachia, , Aposolenopleura,Asiocephalus, Bestjubella, Bolaspidellus, Brutaspis, Burnetiella, Bynumiella, Bynumina, Calocephalites, Cedarellus, Cliffia, Coosinoides, Crepichilella, Croixana, Deadwoodia, Deckera, Dellea, Delleana, Didwudina, Dokimocephalus, Drabia, Drumaspis, Edithiella, Elegantaspis, Elkanaspis, Elvinia, Elvinoides, Elviraspis, Elyaspis, Erdoradites, Faciura, Fissocephalus, Galeaspis, Hospes, Jessievillia, Karagandoides, Kasatchaspis, Kazelina, Kindbladia, Kulyambopeltis, Kyphocephalus, Lecanoaspis, Leocephalus, Lochmanaspis, Lunacephalus, Maladia, Naustia, Parabolina, Pareuloma, Patronaspis, Pedinaspis, Pelicephalus, Petruninaspis, Pinctus, Protopeltura, Pseudokingstonia, Ptychopleurites, Pulchricapitus ( Reagenaspis), Pyttstrigis, Randicephalus, Rasettaspis, Sagitaspis, Sagitoides, Schyilaspis, Seletella, Seletoides, Sulcocephalus, Taishania, Wilsonarella, Xenocheilos	494.00
	Amiaspis, Aphelotoxon (Panumia), Aplexura, Aplotaspis, Asilluchus, Bolaspidina, Caulaspina, Cernuolimbus, Changshanocephalus, Dunderbergia, Erixanium, Eshelmania, Glyptometopsis, Iddingsia, Irvingella, Kujandaspis, Kuljumbina, Labiostrella, Maduiya, Maladioides, Metisaspina, Morosa, Nganasanella, Obrucheviaspis, Olegaspis, Onchopeltis, Orlovia, Parairvingella, Parakoldinia, Pauciella, Pesaia, Pesaiella, Populsenella, Poulsenella, Protemnites, Quebecaspis, Raashellina, Saonella, Schoriecare, Sigmocheilus, Simulolenus, Taenora, Tamaranella, Verkholenella	499.25
	Acanthometopus, Acrocephalella, Acrodirotes, Afghanocare, Amquia, Anopocodia, Apomodocia, Arcuolimbus, Aulacodigma, Avonina, Badainjaranspis, Bagongshania, Beothuckia, Blackwelderioides, Blountiella, Bonneterrina, Brassicicephalus, Bucksella, Carinamala, Catasolenopleura, Cedarapis, Changshania, Coenaspis, Coosella, Coosia, Coosina, Crepicephalus, Damaiaoaspis, Deiracephalus, Diceratocephalus, Dipyrgotes, Dolgaia, Dresbachia, Ejinaspis, Eoshumardia, Glaphyraspis, Harpidoides, Henadoparia, Homodictya, Iranoleesia, Kabukiia, Kingstonia, Liostracus, Llanoaspidella, Llanoaspis, Lonchocephalus, Lorensella, Luottuolingia, Luyanhaoia, Manchurocephalus, Maryvillia, Megadunderbergia, Megalopsis, Meniscocorphye, Meteoraspis, Metisaspis, Minicephalus, Miranda, Munijia, Neoanomocerella, Nilcgna, Noelaspis, Norwoodia, Olenus, Paracrocephalites, Paraenshia, Paralorenzella, Paraolenus, Pinglusapis, Plectrella, Polycertaspis, Prismenaspis, Proaulacopleura, Pseudosolenopleura, Qingshuihella, Rhodonaspis, Shangtungia, Shickshockia, Syspacheilus, Talbotinella, Tatulaspis, Terranovella, Torifera, Tuberaspis, Uncaspis,Urbanaspis, Uxunella, Varanella, Weeksina, Whittingtonella, Wongia	499.10
	Acrocephalites, Aedotes, Agasso, Agelagma, Aiaiaspis, Ankoura, Arapahoia, , Ascionepea,Bergeronites ( Palaeodotes), Biaverta, Blountia, Bynumia, Cedaria, Cedarina, Cyclolorenzella, Densonella, Elyx, Erediaspis, Ferenepea, Genevievella, Groenwallia, Hardyoides, Holcacephalus, Holmdalia, Iniotoma, Interalia, Kuraspis, Menomonia, Nahannicephalus, Nepea, Nericia, Norwoodella, Onchonotellus, Paracedaria, Placosema, Talbotina, Torridella	501.33
	Eldoradia, Hartshillina, Lobocephalina, Solenopleuropsis, Vermontella	502.45
	Ajirikina, Albansia, Aldanaspis, Annamitia, Asaphiscus, Asthenopsis, Balderia, Bolaspidella, Brachyaspidion, Champlainia, Conokephalina, Crepicephalina, Dasometopus, Dorypygella, Forchhammeria, Gloria, Grandioculus, Hartshillia, Hatangia, Holocephalina, Inouyia, Irinia, Ithyektyphus, Jenkinsonia, Komaspis, Lampropeltis, Lecanopleura, Liocare, Liopelta, Lydiaspis, Maiaspis, Marjumia, Michaspis, Nasocephalus, Nassovia, Oculeus, Onchonotopis, Orloviella, Papyriaspis, Paraorlovia, Prohedinia, Rawlinsella, Schmalenseeia, Schoriella, Semicyclocephalus, Solenoparia, Stella, Suludella, Tavsenia, Tchaiaspis, Teinistion, Tosotychia, Urjungaspis	500.22
	Altiocculus, Bathyocos, Bolaspis, Braintreella, Burlingia, Chanciaopsis, Conocoryphe, Deltina, Ehmania, Ehmaniella, Elrathia, Elrathiella, Glyphaspis, Iohomia, Modocia, Olenekina, Proehmaniella, Pseudoalokistocare, Pseudomexicella, Solenopleura ( Jincella), Spencella, Trachycheilus, Tricrepicephalus, Trymataspis, Tympanuella, Yuknessaspis	505.79
	Acrocephalops, Andrarina, Anomocarella, Bailiaspis, Bailiella, Brunswickia, Bythicheilus, , Clappaspis,Ctenocephalus, Emmrichella, Holasaphus, Ignotogregatus, Kaotaia, Kistocare, Kounamkites, Liosolenopleura, Lyriaspis, Manchuriella, Mantoushania, Mapania, Meneviella, Parasolenopleura, Peishania, Poriagraulos, Protohedinia, Regina, Salankanaspis, Utia, Yabeia	506.91
	Agraulopsis, Alokistocarella, Amecephalites, Arellanella, Austosinia, Blainia, Blainiopsis, Cainatops, Changqingia, Chelidonocephalus, Couloumania, Crusoia, Dananzhuangaspis, Decus, Ellipsostrenua, Elrathina, Eokaotaia, Eurostina, Gaotanaspis, Houmengia, Hsuchuangia, Huaibeia, Huainania, Hundwarella, Hyperoparia, Inouyops, Inoyellaspis, Jiangsuaspis, Jiangsucephalus, Jiangsuia, Kochina, Laminurus, Lenacare, Lioparella, Litavkaspis, Maotunia, Menocephalites, Mexicella, Neosolenopleurella, Nyella, Oreisator, Panacus, Paraeosoptychoparia, Parapachyaspis, Parapeishania, Pardailhania, Parehmania, Perioura, Perneraspis, Pianaspis, Probowmaniella, Proveedoria, Ptychoparia, Ptychoparoides, Sao, Skreiaspis, Solenopleurina, Volocephalina, Yohoaspis, Zaozhuangaspis	510.25
	Erbia, Amecephalus, Anabaraspis, Caborcella, Chancia, Crassifimbra, Onchocephalites, Probowmania, Ptychoparella, Regius, Sinoptychoparia, Spencia	511.54		?: Erbia
	Culmenaspis, Alokistocare, Amecephalina, Bicella, Collyrolenus, Hamatolenus, Inglefieldia, Kingaspidoides, Kochaspis, Kochiella, Luxella, Mesetaia, Myopsolenus, Onchocephalina, Onchocephalus, Pachyaspis, Parakingasidoides, Paramicmacca, Paraperiomma, Periomma, Periommella, Piaziella, Poulsenia, Proasaphiscus, Proliostracus, Pseudoeteraspis, Pseudolenus, Syspacephalus, Xiaomajiella	512.83		?: Culmenaspis
	Palaeolenus, Proerbia, Antagmus, Austinvillia, Litaspis, Lusatiops, Megapalaeolenus, Protolenus, Pruvostinoides, Pseudichangia, Rinconia, Sichuanolenus, Solenopleurella, Termierella, Xilingxia, Yuehsieszella	514.47		?: Palaeolenus, Proerbia
	Erbiella, Luaspis, Protagraulos, Agraulos, Alataurus, Aldonaia, Altitudella, Argunaspis, Asiatella, Bergeroniaspis, Bergeroniellus, Bidjinella, Binodaspis, Chondrastaulina, Enammocephalus, Eoptychoparia, Habrocephalus, Hindermeyeria, Hupeia, Ichangia, Kadyella, Kameschkoviella, Kijanella, Kingaspis, Kolbinella, Krolina, Mundocephalina, Olekmaspis, Palaeolenella, Paratermierella, Planaspis, Protolenella, Pseudokadyella, Ptychoparopsis, Resimopsis, Sanaschtykgolia, Shifangia, Sombrerella, Termieraspis, Tuvanella, Xianquianaspis	516.10		?: Erbiella, Luaspis, Protagraulos
	Angustaeva, Antatlasia, Ferralsia, Alanisia, Atops, Berabichia, Bigotinella, Elicicola, Ellipsocephalus, Hsuaspis, Micmacca, Ouijjania, Pruvostina, Pseudatops, Rimouskia, Strenuaeva, Strenuella, Wangzishia	518.55		?: Angustaeva, Antatlasia, Ferralsia
	Palaeolenides, Bigotina, Bigotinops	521.00		?: Palaeolenides
	Chulanolenus, Elatius, Jiangjunshania, Magnomma, Pseudoplesiagraulos, Sinocrepicephalus, Tholus, Ziboaspidella	541.00
LAD
	Bronteus, Harpes	372.24
	Helioharpes, Kielania, Lioharpes, Reticuloharpes	382.69
	Hidascutellum	387.72
	Dentaloscutellum	400.41
	Poroscutellum	407.57
	Bohemoharpes, Kosovopeltis	410.78
	Eobronteus, Octobronteus	419.20
	Meroperix, Opoa, Opsupharus	427.36
	Selenoharpes	430.45
	Aristoharpes, Ciliscutellum, Metaharpes, Planiscutellum, Sangzhiscutellum, Scotoharpes	433.35
	Leioscutellum	438.49
	Amicus, Arraphus, Carrickia, Eokosovopeltis, Girvanopyge, Harpesoides, Nahannia, Paraharpes, Portaginus, Triarthrus	443.83
	Alceste, Dolichoharpes, Eoharpes, Shumardia, Zdicella	445.23
	Hibbertia, Miaopopsis, Phorocephala, Sinoharpes	447.86
	Craigheadia, Failleana, Heptabronteus, Janxilithus, Malongullia, Novakella, Parkesolithus, Porterfieldia, Prosopiscus, Sagavia, Salteria, Xiushuilithus	448.84
	Holdenia, Platyharpes, Reuscholithus	455.14
	Malinaspis, Peraspis, Pseudomegalaspis	458.36
	Kodymaspis, Annamitella, Botrioides, Dubhglasina, Emmrichops, Kirkdomina	459.41		?: Kodymaspis
	Blosyropsis, Harpides, Leioshumardia, Stegnopsis	458.36
	Endymionia, Gastropolus, Idiorapha, Paratretaspis, Perischoclonus, Protostygina, Turgicephalus	461.84
	Svalbardites, Bulnibarbi, Circulocrania, Etheridgaspis, Hypermecaspis, Lacorsalina, Loganopeltis, Oopsites, Prospectatrix, Pytine, Stenorhachis, Tropidopyge, Yinpanolithus	465.32		?: Svalbardites
	Baikonuraspis, Harpidoides, Irvingelloides, Karataspis, Kepisis, Limpeina, Remizites, Sphaerophthalmella	469.96
	Lordshillia, Anaximander, Balnibarbi, Bienvillia, Bvalbardites, Euloma, Furcalithus, Gymnostomix, Nambeetella, Plicatolina, Tasmanocephalus	471.52		?: Lordshillia
	Acerocarina, Angelina, Brachyhipposiderus, Chosenia, Ciliocephalus, Hardyoides, Helieranella, Hospes, Hyperbolochilus, Hypothetica, Ketyna, Leiobienvillia, Leptoplastides, Mekynophrys, Metabowmania, Moxomia, Neohedinaspis, Neotaenicephalus, Onchonotellus, Ottenbyaspis, Paenebeltella, Parabathycheilus, Parabolinella, Parabolinopsis, Pareuloma, Peltocare, Plesioparabolina, Propeltura, Rollia, Shumardops, Songtaoia, Szechuanella ( Paraszechuanella), Taoyuania, Triarthroides, Troedssonia, Vermilionites, Xenostegium	477.72
	Acanthopleurella, Acheilus, Acrocephalina, Amzasskiella, Apatokephalops, Apoplanias, Asaphoon, Australoharpes, Beltella, Bifodina, Boeckaspis, Calculites, Clelandia, Euonchonotina, Highgatella, Hunanopyge, Idiomesus, Jiia, Jujuyaspis, Kaufmannella ( Kaufmannia), Koldinioidia, Leptoplastus, Levisaspis, Lunacrania, Missisquoia, Natmus, Nyaya, Onchonotina, Parabolina, Parakoldinia, Paranumia, Paraplethopeltis, Plethometopus, Plethopeltis, Ptychopleurites, Rampartaspis, Saltaspis, Shenjiawania, Yosimuraspis	481.55
	Acanthometopus, Acerocare, Acheilops, Apatokephaloides, Aposolenopleura, Badainjaranspis, Bagongshania, Bayfieldia, Bellaspis, Beothuckia, Berkutaspis, Biscoia, Bowmania, Bucksella, Bynumiella, Bynumina, Calvipelta, Catasolenopleura, Chelidonocephalus, Conococheaquea, Corbina, Cyclognathina, Damaiaoaspis, Dolgaia, Dolgeuloma, Dunderbergella, Ejinaspis, Elkanaspis, Entomaspis, Eoshumardia, Fatocephalus, Glyptometopus, Hedinaspis, Heterocaryon, Iranoleesia, Ivshinaspis, Kabukiia, Kathleenella, Kathrynia, Larifugula, Lauzonella, Lecanopleura, Leiocoryphe, Leocephalus, Levisella, Loganopeltoides, Loparella, Lopeuloma, Luottuolingia, Luyanhaoia, Macronoda, Magnacephalus, Magnomma, Maladia, Megadunderbergia, Megalopsis, Meniscocorphye, Miranda, Munijia, Noelaspis, Parabolinites, Paracrocephalites, Paraenshia, Paralorenzella, Paranorwoodia, Paraolenus, Pelturina, Peracheilus, Pinglusapis, Platydiamesus, Plectrella, Plethopeltides, Polyariella, Proapatokephaloides, Proaulacopleura, Promesus, Proricephalus, Pseudoacrocephalites, Qingshuihella, Rasettia, Raymondina, Resseraspis, Stenopilus, Striticephala, Sunwaptia, Tangshanaspis, Tatulaspis, Tostonia, Triarthrella, Urbanaspis, Wanwanaspis, Westergaardia, Whittingtonella, Wilcoxaspis, Yukonaspis, Ziboaspidella	485.78
	Batchatiella, Chencunia, Diceratocephalina, Kaninia, Kirengelia, Mansiella, Naustia, Peltura, Princetonella, Protopeltura, Pseudokoldinia, Tatonaspis, Wujiajiania	487.44
	Amphorella, Anemocephalus, Asiocephalus, Bemaspis, Bolaspidellus, Changshania, Chariocephalus, Chuangiformis, Crepichilella, Croixana, Ctenopyge, Dartonaspis, Drumaspis, Duplora, Ellipsocephaloides, Eurycare, Fissocephalus, Graciella, Hanivella, Langyashania, Lorrettina, Macelloura, Minkella, Monosulcatina, Neoacrocephalites, Neoshirakiella, Nericiaspis, Nordia, Olegaspis, Onchopeltis, Propatokephalops, Pugionicauda, Shirakiella, Sphaerophthalmus, Sulcocephalus, Taenicephalina, Taishania, Tolstotchichaspis, Westergaardites, Yurakia	489.50
	Acrocephalaspis, Alekcinella, Anechocephalus, Anemocephalops, Anuloides, Apachia, Aphelotoxon (Panumia), Aplexura, Bestjubella, Brutaspis, Burnetiella, Calocephalites, Cedarellus, Cernuolimbus, Cliffia, Conokephalina, Coosinoides, Deadwoodia, Deckera, Dellea, Delleana, Didwudina, Dokimocephalus, Drabia, Dunderbergia, Edithiella, Elegantaspis, Elvinia, Elvinoides, Elviraspis, Elyaspis, Erdoradites, Erixanium, Eshelmania, Faciura, Galeaspis, Iddingsia, Jessievillia, Karagandoides, Kasatchaspis, Kazelina, Kindbladia, Kulyambopeltis, Kuraspis, Kyphocephalus, Labiostrella, Lecanoaspis, Liostracus, Lochmanaspis, Lunacephalus, Morosa, Obrucheviaspis, Olenus, Orlovia, Parairvingella, Patronaspis, Pedinaspis, Pelicephalus, Petruninaspis, Pinctus, Pseudokingstonia, Pulchricapitus ( Reagenaspis), Pyttstrigis, Randicephalus, Rasettaspis, Sagitaspis, Sagitoides, Schyilaspis, Seletella, Seletoides, Taenora, Wilsonarella, Xenocheilos	491.75
	Acrocephalites, Ajirikina, Amiaspis, Anopocodia, Aplotaspis, Asilluchus, Blountia, Bolaspidina, Caulaspina, Changshanocephalus, Coenaspis, Dorypygella, Glaphyraspis, Glyptometopsis, Groenwallia, Irvingella, Kujandaspis, Kuljumbina, Maduiya, Maladioides, Metisaspina, Neoanomocerella, Nganasanella, Orloviella, Pauciella, Pesaia, Pesaiella, Populsenella, Poulsenella, Prismenaspis, Protemnites, Pseudosolenopleura, Quebecaspis, Raashellina, , Saonella,Schoriecare, , Shickshockia,Sigmocheilus, Simulolenus, Talbotinella, Tamaranella, Uxunella, Verkholenella	494.00
